284,265,310,12.55,46.72897,5.52,5.93,121.0
335,270,438,36.77,45.97701,5.43,5.79,121.0
286,269,333,12.95,44.91018,5.31,6.62,121.0
306,269,458,47.94,44.15011,11.25,5.43,261.0
285,266,315,13.75,46.94836,255.56,5.82,5574.0
286,268,316,13.03,46.33205,279.80,5.57,6184.0
